Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000141564,RPTOR,Gene Expression,0.404158743744124,0.0,0.0,39380,18.220270512841957,1506
ENSG00000124575,HIST1H1D,Gene Expression,0.403875490868434,0.0,0.0,16979,7.630418328753384,1380
ENSG00000125356,NDUFA1,Gene Expression,0.40312958561726586,0.0,0.0,15387,6.884063678019169,1352
ENSG00000198231,DDX42,Gene Expression,0.40294463413259257,0.0,0.0,26549,12.00117605587631,1434
ENSG00000094804,CDC6,Gene Expression,0.40290111882775054,0.0,0.0,5911,2.4665371709865327,1065
ENSG00000147813,NAPRT,Gene Expression,0.4028314511892015,0.0,0.0,47626,22.255247643791936,1532
ENSG00000142089,IFITM3,Gene Expression,0.4027412422875266,0.0,0.0,9372,10.034595399160288,1480
ENSG00000169020,ATP5ME,Gene Expression,0.4027045138484314,0.0,0.0,14884,6.247419170247209,1306
ENSG00000083307,GRHL2,Gene Expression,0.4026543501878375,0.0,0.0,9036,3.7933083934000225,1219
ENSG00000273559,CWC25,Gene Expression,0.40248909160453117,0.0,0.0,23806,10.81679803670962,1420
ENSG00000005884,ITGA3,Gene Expression,0.4020689904103867,0.0,0.0,21455,10.280804179126918,1418
ENSG00000173918,C1QTNF1,Gene Expression,0.4017287809071675,0.0,0.0,24243,11.568176501098547,1417
ENSG00000125676,THOC2,Gene Expression,0.4008252122956622,0.0,0.0,10002,4.21770561003003,1252
ENSG00000150556,LYPD6B,Gene Expression,0.40023480219370644,0.0,0.0,6522,2.8006899307685993,1138
ENSG00000198727,MT-CYB,Gene Expression,0.4000465350194212,0.0,0.0,94430,44.754868760599955,1582
ENSG00000106153,CHCHD2,Gene Expression,0.40004036360405476,0.0,0.0,16226,7.19371327639281,1366
ENSG00000167258,CDK12,Gene Expression,0.3999394631537074,0.0,0.0,35501,16.362633800991773,1487
ENSG00000148773,MKI67,Gene Expression,0.39896182657373414,0.0,0.0,5307,2.1629869387983356,1052
ENSG00000136485,DCAF7,Gene Expression,0.3987567270171395,0.0,0.0,31931,14.496027620834168,1473
ENSG00000143420,ENSA,Gene Expression,0.3973531344797443,0.0,0.0,17878,7.973455088371813,1389
ENSG00000261150,EPPK1,Gene Expression,0.39731884978636023,0.0,0.0,28469,13.332768382164105,1431
ENSG00000155066,PROM2,Gene Expression,0.3972504007227276,0.0,0.0,16230,7.168753596139541,1341
ENSG00000152137,HSPB8,Gene Expression,0.3972093976670633,0.0,0.0,26738,11.95354402798194,1415
ENSG00000184343,SRPK3,Gene Expression,0.39679878353602865,0.0,0.0,6440,2.9002426264349146,1137
ENSG00000159210,SNF8,Gene Expression,0.3966354534428749,0.0,0.0,16817,7.953897419837306,1400
ENSG00000152556,PFKM,Gene Expression,0.3964112067419627,0.0,0.0,11539,5.42370998298908,1307
ENSG00000106077,ABHD11,Gene Expression,0.39552193109844175,0.0,0.0,13536,6.41558432198953,1358
ENSG00000142973,CYP4B1,Gene Expression,0.39480665927092284,0.0,0.0,8036,3.3929780399431593,1199
ENSG00000140990,NDUFB10,Gene Expression,0.39458840607966783,0.0,0.0,15571,6.993878945558532,1364
ENSG00000197261,C6orf141,Gene Expression,0.3944388526533964,0.0,0.0,3715,1.7160948258817543,815
ENSG00000187244,BCAM,Gene Expression,0.3944062809353388,0.0,0.0,51548,23.448347643269216,1526
ENSG00000131153,GINS2,Gene Expression,0.3936216831713796,0.0,0.0,9719,4.53607094767019,1260
ENSG00000071073,MGAT4A,Gene Expression,0.39355833839536547,0.0,0.0,17740,8.15348216406783,1380
ENSG00000132746,ALDH3B2,Gene Expression,0.3929966583231281,0.0,0.0,10387,4.603517853623871,1280
ENSG00000274211,SOCS7,Gene Expression,0.39241654916450963,0.0,0.0,12536,5.495395608505194,1303
ENSG00000198931,APRT,Gene Expression,0.39236625953128085,0.0,0.0,41642,20.32043706363549,1521
ENSG00000168907,PLA2G4F,Gene Expression,0.3923095800647062,0.0,0.0,6764,2.9500227976072995,1188
ENSG00000140832,MARVELD3,Gene Expression,0.39221540401143934,0.0,0.0,5843,2.546978276895874,1135
ENSG00000197956,S100A6,Gene Expression,0.3921141037416955,0.0,0.0,35678,20.267126598212542,1551
ENSG00000158106,RHPN1,Gene Expression,0.391424334344419,0.0,0.0,40830,18.800048411516293,1498
ENSG00000181885,CLDN7,Gene Expression,0.3913343220559658,0.0,0.0,13670,6.0790900646769455,1311
ENSG00000126778,SIX1,Gene Expression,0.3912367236389275,0.0,0.0,13200,6.030417889796318,1311
ENSG00000211675,IGLC1,Gene Expression,0.39090438037856545,0.0,0.0,635,1.0405309303767776,198
ENSG00000143412,ANXA9,Gene Expression,0.39087902228496874,0.0,0.0,3327,1.4449574714788522,897
ENSG00000130724,CHMP2A,Gene Expression,0.39083222067066864,0.0,0.0,16703,7.800813680455695,1393
ENSG00000101335,MYL9,Gene Expression,0.3908100514718674,0.0,0.0,8583,9.168797433067692,1482
ENSG00000137648,TMPRSS4,Gene Expression,0.3907269118236095,0.0,0.0,5186,2.375818036600725,1069
ENSG00000187513,GJA4,Gene Expression,0.3907055275066711,0.0,0.0,6004,3.0814740386197945,1043
ENSG00000182492,BGN,Gene Expression,0.3904502161952108,0.0,0.0,27392,24.0807341713822,1579
ENSG00000132254,ARFIP2,Gene Expression,0.3900935188317877,0.0,0.0,21557,9.621262369654634,1405
ENSG00000159640,ACE,Gene Expression,0.3889930169526428,0.0,0.0,7314,3.6233401338485685,1183
ENSG00000142168,SOD1,Gene Expression,0.38853909638052225,0.0,0.0,14384,6.406357431388964,1347
ENSG00000066583,ISOC1,Gene Expression,0.38807352746899704,0.0,0.0,6190,2.9549618004391287,1153
ENSG00000096696,DSP,Gene Expression,0.38726630816583063,0.0,0.0,11328,4.724278652405438,1256
ENSG00000144802,NFKBIZ,Gene Expression,0.3872570669267539,0.0,0.0,10986,5.593359711025625,1347
ENSG00000179041,RRS1,Gene Expression,0.38708898431319955,0.0,0.0,15563,7.19575507793801,1378
ENSG00000176340,COX8A,Gene Expression,0.38699251979546173,0.0,0.0,17836,8.110980080276574,1399
ENSG00000137776,SLTM,Gene Expression,0.3868929171388096,0.0,0.0,22149,9.847530313723496,1412
ENSG00000064270,ATP2C2,Gene Expression,0.3867050945403215,0.0,0.0,9822,4.178981537016032,1228
ENSG00000153944,MSI2,Gene Expression,0.38667952311773257,0.0,0.0,23800,10.740788057108267,1436
ENSG00000035862,TIMP2,Gene Expression,0.38658224995333346,0.0,0.0,8847,10.17095687039807,1505
ENSG00000264364,DYNLL2,Gene Expression,0.3860637696961626,0.0,0.0,39277,18.579257474236826,1502
ENSG00000129625,REEP5,Gene Expression,0.3860507912289913,0.0,0.0,19970,9.282337232852662,1439
ENSG00000133321,PLAAT4,Gene Expression,0.38584704776029805,0.0,0.0,17421,8.699070752163603,1444
ENSG00000105699,LSR,Gene Expression,0.3854630788248161,0.0,0.0,25311,11.648878262480725,1430
ENSG00000173369,C1QB,Gene Expression,0.38539482457450824,0.0,0.0,6793,7.225618017714153,1274
ENSG00000185745,IFIT1,Gene Expression,0.38529812731524016,0.0,0.0,3802,2.062061392125503,923
ENSG00000125505,MBOAT7,Gene Expression,0.38525240611959183,0.0,0.0,37513,17.395430081230998,1493
ENSG00000108592,FTSJ3,Gene Expression,0.3841989765937848,0.0,0.0,24349,11.096878054424016,1441
ENSG00000198840,MT-ND3,Gene Expression,0.3838207013016113,0.0,0.0,33268,15.592636318877164,1506
ENSG00000215845,TSTD1,Gene Expression,0.38363467054500017,0.0,0.0,11498,5.180041887868652,1286
ENSG00000113719,ERGIC1,Gene Expression,0.38362150994448035,0.0,0.0,10126,4.503472849505096,1283
ENSG00000041515,MYO16,Gene Expression,0.38327893486118497,0.0,0.0,670,0.2931192689294748,253
ENSG00000196557,CACNA1H,Gene Expression,0.38324302915656877,0.0,0.0,4075,2.309309760505256,836
ENSG00000111058,ACSS3,Gene Expression,0.3832223861393255,0.0,0.0,13007,5.683577867849577,1295
ENSG00000119922,IFIT2,Gene Expression,0.3828643957247236,0.0,0.0,1623,1.6115813051271808,557
ENSG00000277791,PSMB3,Gene Expression,0.3822084075947461,0.0,0.0,13484,6.469418551608333,1337
ENSG00000181045,SLC26A11,Gene Expression,0.3814694114069385,0.0,0.0,38723,18.060774365858837,1515
ENSG00000092820,EZR,Gene Expression,0.3811617494991893,0.0,0.0,43657,20.731850484697496,1521
ENSG00000163453,IGFBP7,Gene Expression,0.38105765182945317,0.0,0.0,14414,14.580350674971974,1533
ENSG00000159202,UBE2Z,Gene Expression,0.3808235866299888,0.0,0.0,19566,9.167890765672542,1421
ENSG00000164756,SLC30A8,Gene Expression,0.3807376955239658,0.0,0.0,1494,0.7072355902746182,528
ENSG00000164961,WASHC5,Gene Expression,0.38073450385545093,0.0,0.0,9568,4.09179579790671,1251
ENSG00000103067,ESRP2,Gene Expression,0.38073149076400287,0.0,0.0,9739,4.256635360743108,1239
ENSG00000173821,RNF213,Gene Expression,0.3806881605648029,0.0,0.0,59729,29.693369080466134,1582
ENSG00000169083,AR,Gene Expression,0.3804240598579386,0.0,0.0,5912,2.6439263758739378,1148
ENSG00000167964,RAB26,Gene Expression,0.3797110183387438,0.0,0.0,6587,2.9805371018477613,1164
ENSG00000154518,ATP5MC3,Gene Expression,0.3795478198692589,0.0,0.0,21161,9.748781668639449,1422
ENSG00000100292,HMOX1,Gene Expression,0.37872055543566796,0.0,0.0,7140,7.808713347959876,1288
ENSG00000178573,MAF,Gene Expression,0.3783216024226556,0.0,0.0,4211,6.489172648237816,1306
ENSG00000162511,LAPTM5,Gene Expression,0.37815000340133165,0.0,0.0,7038,7.804140064346237,1365
ENSG00000160972,PPP1R16A,Gene Expression,0.37789044729297094,0.0,0.0,16090,7.322813625521177,1376
ENSG00000104870,FCGRT,Gene Expression,0.37779599427679766,0.0,0.0,8434,5.847322384259139,1400
ENSG00000159399,HK2,Gene Expression,0.37765911537052316,0.0,0.0,12793,5.991320937171086,1331
ENSG00000167815,PRDX2,Gene Expression,0.37754966189154254,0.0,0.0,34626,16.370665711940305,1519
ENSG00000166197,NOLC1,Gene Expression,0.3774485158436666,0.0,0.0,8429,3.6179386922263106,1234
ENSG00000084234,APLP2,Gene Expression,0.3774065394392333,0.0,0.0,30072,13.583772956770995,1484
ENSG00000179950,PUF60,Gene Expression,0.3771692589960781,0.0,0.0,33481,16.013044491966774,1507
ENSG00000105552,BCAT2,Gene Expression,0.3771266007215342,0.0,0.0,14419,6.718381390395441,1354
ENSG00000141759,TXNL4A,Gene Expression,0.3771046794222543,0.0,0.0,22084,10.267733180230124,1441
ENSG00000160255,ITGB2,Gene Expression,0.3770898442253754,0.0,0.0,3176,4.125497771527556,1087
ENSG00000180879,SSR4,Gene Expression,0.3768267477699689,0.0,0.0,20824,9.516966218034206,1415
ENSG00000186340,THBS2,Gene Expression,0.37679675202992335,0.0,0.0,8658,9.931738290964702,1461
ENSG00000062716,VMP1,Gene Expression,0.37662853293680415,0.0,0.0,77640,37.135985785826435,1578
ENSG00000146648,EGFR,Gene Expression,0.37628870013468746,0.0,0.0,4404,2.058065476581737,1001
ENSG00000135824,RGS8,Gene Expression,0.37590342321144127,0.0,0.0,2961,1.3183935290429252,868
ENSG00000137331,IER3,Gene Expression,0.37572784451452435,0.0,0.0,20469,9.992930709869157,1439
ENSG00000197170,PSMD12,Gene Expression,0.37423521315130615,0.0,0.0,7022,3.14370686641456,1233
ENSG00000137501,SYTL2,Gene Expression,0.3737939375434529,0.0,0.0,11694,5.2034778378148,1296
ENSG00000109452,INPP4B,Gene Expression,0.37334515175617694,0.0,0.0,7960,3.5362960766401685,1211
ENSG00000166949,SMAD3,Gene Expression,0.3731552320566162,0.0,0.0,32344,15.948675299835593,1511
ENSG00000096384,HSP90AB1,Gene Expression,0.3724855917966707,0.0,0.0,74161,34.196768590501264,1573
ENSG00000175130,MARCKSL1,Gene Expression,0.3722080473256329,0.0,0.0,29390,14.346548567323321,1483
ENSG00000101182,PSMA7,Gene Expression,0.37174706402080204,0.0,0.0,23326,10.45817021844038,1438
ENSG00000170027,YWHAG,Gene Expression,0.3717153015772191,0.0,0.0,26887,12.784293402791448,1467
ENSG00000198938,MT-CO3,Gene Expression,0.3716982626941001,0.0,0.0,270143,131.24792169209013,1639
ENSG00000103260,METRN,Gene Expression,0.37164198890597616,0.0,0.0,22401,10.804187631287093,1435
ENSG00000130294,KIF1A,Gene Expression,0.37161539691353157,0.0,0.0,6949,3.318921794604636,1210
ENSG00000113645,WWC1,Gene Expression,0.37144916540551903,0.0,0.0,8959,4.1639488371348525,1276
ENSG00000186205,MARC1,Gene Expression,0.3714140822301304,0.0,0.0,5200,2.27568053121722,1104
ENSG00000165215,CLDN3,Gene Expression,0.37052288853638154,0.0,0.0,10831,5.144933605087875,1295
ENSG00000051523,CYBA,Gene Expression,0.3701447095804492,0.0,0.0,4489,6.144580079306574,1238
ENSG00000129226,CD68,Gene Expression,0.3695445310188594,0.0,0.0,6889,7.20376228835055,1346
ENSG00000130940,CASZ1,Gene Expression,0.369533371148454,0.0,0.0,9748,4.449278957990393,1269
ENSG00000167608,TMC4,Gene Expression,0.36946555253164926,0.0,0.0,10788,4.933776409271827,1282
ENSG00000166033,HTRA1,Gene Expression,0.36885515337844715,0.0,0.0,4301,4.81651395679996,1265
ENSG00000090661,CERS4,Gene Expression,0.36859941201511803,0.0,0.0,13682,6.32869070070487,1352
ENSG00000163479,SSR2,Gene Expression,0.36844739374017804,0.0,0.0,15991,7.291681980894615,1396
ENSG00000136235,GPNMB,Gene Expression,0.3679524466072425,0.0,0.0,5157,5.823891967846695,1246
ENSG00000187446,CHP1,Gene Expression,0.3679204277833564,0.0,0.0,14142,6.7100000825819,1379
ENSG00000165105,RASEF,Gene Expression,0.3675931065803073,0.0,0.0,11851,5.844172874261021,1349
ENSG00000138757,G3BP2,Gene Expression,0.3673122671399499,0.0,0.0,13566,5.908621025268172,1341
ENSG00000140403,DNAJA4,Gene Expression,0.3671550292331152,0.0,0.0,14833,6.762118011894004,1342
ENSG00000198363,ASPH,Gene Expression,0.3670057407318118,0.0,0.0,26234,12.202285524470295,1472
ENSG00000148341,SH3GLB2,Gene Expression,0.3669969577276998,0.0,0.0,23412,11.515121245623133,1460
ENSG00000178719,GRINA,Gene Expression,0.3669611920611148,0.0,0.0,79520,36.6127974380172,1587
ENSG00000240972,MIF,Gene Expression,0.3667076766722827,0.0,0.0,26064,12.19590195991759,1464
ENSG00000136504,KAT7,Gene Expression,0.3665328905639125,0.0,0.0,19682,9.185764095324322,1434
ENSG00000176108,CHMP6,Gene Expression,0.3664487661641231,0.0,0.0,18863,8.644644624897127,1398
ENSG00000117592,PRDX6,Gene Expression,0.36572588014677704,0.0,0.0,12448,5.488156323666359,1320
ENSG00000178896,EXOSC4,Gene Expression,0.3655586583339327,0.0,0.0,12760,5.74301435433833,1319
ENSG00000120694,HSPH1,Gene Expression,0.3650173309391742,0.0,0.0,9171,3.9841742489900875,1255
ENSG00000143256,PFDN2,Gene Expression,0.36501406157857746,0.0,0.0,13284,6.164850303524791,1355
ENSG00000049759,NEDD4L,Gene Expression,0.3649095731869812,0.0,0.0,8978,3.895991319025821,1250
ENSG00000117410,ATP6V0B,Gene Expression,0.3648564552353747,0.0,0.0,17449,8.036484267424845,1401
ENSG00000108306,FBXL20,Gene Expression,0.36477728139865795,0.0,0.0,11732,5.257147761759245,1294
ENSG00000154920,EME1,Gene Expression,0.3647353092756544,0.0,0.0,2971,1.1516949346880274,863
ENSG00000185811,IKZF1,Gene Expression,0.3646519040314619,0.0,0.0,2368,3.9937314835863185,852
ENSG00000165949,IFI27,Gene Expression,0.36350167707343806,0.0,0.0,12503,8.495563847954127,1476
ENSG00000115414,FN1,Gene Expression,0.36273108681286353,0.0,0.0,26639,22.745203385449866,1560
ENSG00000161980,POLR3K,Gene Expression,0.3627218608699244,0.0,0.0,8476,3.742658181415557,1253
ENSG00000026508,CD44,Gene Expression,0.3625505487955194,0.0,0.0,5197,6.789247613661482,1392
ENSG00000010327,STAB1,Gene Expression,0.3623423758562966,0.0,0.0,3789,5.423672667699049,1247
ENSG00000071553,ATP6AP1,Gene Expression,0.3623322473223637,0.0,0.0,29859,14.597720545550514,1501
ENSG00000006282,SPATA20,Gene Expression,0.3622792879949661,0.0,0.0,61535,28.820121006469947,1567
ENSG00000067560,RHOA,Gene Expression,0.36189527249201614,0.0,0.0,36611,17.598368912356317,1501
ENSG00000134308,YWHAQ,Gene Expression,0.36144636300964683,0.0,0.0,7758,3.375830921165471,1235
ENSG00000014216,CAPN1,Gene Expression,0.36141154027930034,0.0,0.0,27407,13.22642699168501,1490
ENSG00000105258,POLR2I,Gene Expression,0.36112404695808464,0.0,0.0,11581,5.364091785814831,1339
ENSG00000105738,SIPA1L3,Gene Expression,0.3610621508778592,0.0,0.0,15582,7.367568414090343,1380
ENSG00000156831,NSMCE2,Gene Expression,0.36075320055542964,0.0,0.0,9996,4.329512270215716,1277
ENSG00000111335,OAS2,Gene Expression,0.3606360044792656,0.0,0.0,5014,4.239411495666332,1184
ENSG00000164733,CTSB,Gene Expression,0.36056520223906485,0.0,0.0,18400,14.96451119451973,1564
ENSG00000144381,HSPD1,Gene Expression,0.3605363682269557,0.0,0.0,7452,3.0690104900595228,1171
ENSG00000166557,TMED3,Gene Expression,0.36049436255352185,0.0,0.0,19238,8.851855047865977,1400
ENSG00000204580,DDR1,Gene Expression,0.35958421771798016,0.0,0.0,15630,7.080523657352373,1342
ENSG00000141424,SLC39A6,Gene Expression,0.3589423068798034,0.0,0.0,9263,3.956130385889772,1235
ENSG00000089127,OAS1,Gene Expression,0.35882905280296407,0.0,0.0,7652,5.822279721811825,1376
ENSG00000163956,LRPAP1,Gene Expression,0.35878149377913326,0.0,0.0,38313,17.689456239954485,1511
ENSG00000111371,SLC38A1,Gene Expression,0.358726940726374,0.0,0.0,11584,5.102519118278143,1297
ENSG00000141367,CLTC,Gene Expression,0.3586404043595493,0.0,0.0,9477,4.102240567818134,1241
ENSG00000010278,CD9,Gene Expression,0.35824534308419864,0.0,0.0,32029,14.626307037600505,1476
ENSG00000107796,ACTA2,Gene Expression,0.3580817973652242,0.0,0.0,5082,5.250690044821328,1203
ENSG00000181218,HIST3H2A,Gene Expression,0.35798370836230703,0.0,0.0,7083,3.038219485551274,1187
ENSG00000134291,TMEM106C,Gene Expression,0.35797844271524726,0.0,0.0,12487,5.568981071512226,1328
ENSG00000110717,NDUFS8,Gene Expression,0.35781685966950794,0.0,0.0,11064,5.213999215271004,1356
ENSG00000110077,MS4A6A,Gene Expression,0.3577870293986163,0.0,0.0,2760,3.6981323705959532,1028
ENSG00000126247,CAPNS1,Gene Expression,0.35758690695703566,0.0,0.0,20775,10.151104133136316,1444
ENSG00000135525,MAP7,Gene Expression,0.35735844272374107,0.0,0.0,9425,4.193035705625405,1247
ENSG00000211899,IGHM,Gene Expression,0.35734933132336205,0.0,0.0,2043,3.446385776343668,349
ENSG00000183569,SERHL2,Gene Expression,0.35724477027038753,0.0,0.0,3521,1.5487483819568808,941
ENSG00000125967,NECAB3,Gene Expression,0.35709225567330755,0.0,0.0,14910,6.953320932658705,1371
ENSG00000087157,PGS1,Gene Expression,0.3569949476727525,0.0,0.0,28362,12.83639882392545,1447
ENSG00000125304,TM9SF2,Gene Expression,0.3569066872624783,0.0,0.0,11471,5.539122201465057,1372
ENSG00000147676,MAL2,Gene Expression,0.3567379780750492,0.0,0.0,7230,3.1507930812624605,1199
ENSG00000147535,PLPP5,Gene Expression,0.3567211317388888,0.0,0.0,9816,4.354269884548796,1276
ENSG00000167895,TMC8,Gene Expression,0.35668136908595893,0.0,0.0,2093,4.10149027615807,826
ENSG00000090382,LYZ,Gene Expression,0.35664816876689187,0.0,0.0,2628,3.049324319012396,877
ENSG00000130985,UBA1,Gene Expression,0.3566378855727491,0.0,0.0,19849,9.374810504163085,1420
ENSG00000119917,IFIT3,Gene Expression,0.3561395547425271,0.0,0.0,1791,1.9190132352361704,707
ENSG00000076864,RAP1GAP,Gene Expression,0.3553405184528478,0.0,0.0,6191,2.741483325096517,1153
ENSG00000179632,MAF1,Gene Expression,0.35523958456178784,0.0,0.0,25341,12.09219400394687,1477
ENSG00000173227,SYT12,Gene Expression,0.35500089093461495,0.0,0.0,4445,1.9047244573249003,1068
ENSG00000184640,SEPTIN9,Gene Expression,0.3546205407642977,0.0,0.0,44204,22.13354740445242,1558
ENSG00000004779,NDUFAB1,Gene Expression,0.35414326552948955,0.0,0.0,10833,5.1740398186285335,1340
ENSG00000103253,HAGHL,Gene Expression,0.3541021579469817,0.0,0.0,11262,5.227732639365601,1326
ENSG00000176853,FAM91A1,Gene Expression,0.3538945084257812,0.0,0.0,11925,5.282866037216238,1320
ENSG00000181826,RELL1,Gene Expression,0.3538575344483858,0.0,0.0,16083,7.24807221532074,1377
ENSG00000081138,CDH7,Gene Expression,0.3536210361060091,0.0,0.0,937,0.3355049563088865,445
ENSG00000134107,BHLHE40,Gene Expression,0.35361170921687063,0.0,0.0,29113,14.461124598900359,1499
ENSG00000171298,GAA,Gene Expression,0.35331395982601255,0.0,0.0,50644,24.268358155238925,1562
ENSG00000137804,NUSAP1,Gene Expression,0.3531463505288556,0.0,0.0,4156,1.711830773338016,1010
ENSG00000125611,CHCHD5,Gene Expression,0.3517796409398868,0.0,0.0,10335,4.794998375930012,1315
ENSG00000065978,YBX1,Gene Expression,0.3517653060863778,0.0,0.0,16015,7.683913665852544,1420
ENSG00000147677,EIF3H,Gene Expression,0.351762498852705,0.0,0.0,7663,3.2952380229149636,1214
ENSG00000152234,ATP5F1A,Gene Expression,0.3513892581070588,0.0,0.0,12127,5.623394886789316,1348
ENSG00000256525,POLG2,Gene Expression,0.3513461604364894,0.0,0.0,10773,4.802746660216162,1302
ENSG00000135940,COX5B,Gene Expression,0.35117056802593105,0.0,0.0,6681,2.930573226246212,1196
ENSG00000260428,SCX,Gene Expression,0.35083092870158905,0.0,0.0,10710,5.089659181937689,1297
ENSG00000112379,ARFGEF3,Gene Expression,0.3507056370914077,0.0,0.0,6401,2.8796829987406793,1179
ENSG00000164405,UQCRQ,Gene Expression,0.3506395366631531,0.0,0.0,10927,4.948396241882904,1294
ENSG00000001617,SEMA3F,Gene Expression,0.3502616570483018,0.0,0.0,17609,8.366471268950448,1402
ENSG00000196208,GREB1,Gene Expression,0.3502544098751471,0.0,0.0,1827,0.8064906568027744,615
ENSG00000089177,KIF16B,Gene Expression,0.35020217977902524,0.0,0.0,15804,7.567066484035644,1396
ENSG00000104823,ECH1,Gene Expression,0.35000029071834104,0.0,0.0,33034,16.058327452769532,1522
ENSG00000110107,PRPF19,Gene Expression,0.34999777979465546,0.0,0.0,17052,8.100769150543863,1424
