"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WIZ",861.561560057442,0.058231891025384,0.199828109855798,0.291409907582101,0.77073783805204,0.999690621664146
"EFCAB11",104.989425025905,0.0732502200825469,0.192931372049573,0.379669824064307,0.704190522682142,0.999690621664146
"MED23",478.096576155773,-0.0176686144631906,0.162027558725616,-0.109046970787922,0.913165235138447,0.999690621664146
"TMEM40",4.3065229004575,0.259012821876446,0.679013948572102,0.381454346293067,0.702866141253673,0.999690621664146
"FHAD1",83.6901906283909,0.318141010279927,0.695247714003668,0.457593752373343,0.647244332880396,0.999690621664146
"PIP4K2C",768.919782944766,-0.0715027459013079,0.236850235120099,-0.301890119995241,0.762735827689564,0.999690621664146
"HERC4",673.694544651713,-0.292263403783352,0.123120185841873,-2.37380573936686,0.0176058104688864,0.400302479341886
"IGSF21",0.456290377631614,-0.0458161067531254,1.78628015490158,-0.0256488919878584,0.979537388713997,NA
"CHST6",103.017500396297,0.333029386153435,0.675350930054167,0.493120496815966,0.621927448974587,0.999690621664146
"CNKSR1",240.769440813665,-0.248459534420813,0.573760795011075,-0.433036792651574,0.664988040686428,0.999690621664146
"SLC37A4",781.60021820049,0.0385628792667996,0.328178786253368,0.117505703848351,0.906459324341288,0.999690621664146
"SLC7A9",5.05272079787265,-0.081704341035546,0.641126607392449,-0.12743869946039,0.898593188184474,0.999690621664146
"KMO",100.555666776064,0.19031146028001,0.469712902032327,0.405165494617204,0.685355866634672,0.999690621664146
"PNPLA8",253.568857680235,0.2429017508482,0.190563592063588,1.27464930849513,0.202433396475871,0.911134325032479
"ANK2",66.3745101335049,0.103573303518886,0.505956008408807,0.204708120464101,0.837800175553418,0.999690621664146
"SPATA12",2.79761457251279,-0.14250176537517,0.556846628774954,-0.255908463859554,0.798021518982018,0.999690621664146
"STX7",561.447811661919,-0.272945669247789,0.224297640331363,-1.21689050693782,0.223645877963812,0.926348824671238
"EDIL3",17.0737604174093,0.213700611244621,0.661109725186763,0.323245299687962,0.74650947654996,0.999690621664146
"PRSS12",255.359307411356,-0.540775465896024,0.917960937633337,-0.589105095572189,0.555790775397178,0.999690621664146
"APOBEC4",0.953526309523975,-0.973971393815213,1.59195229386803,-0.611809410097783,0.540663863077456,NA
"GOLGA6L10",1.54051222989717,-0.731971296251301,0.781934329362918,-0.936103287404808,0.349220010618728,0.982818982183063
"DIS3L2",425.367720856002,0.0325997343737201,0.163919195703344,0.198876856574615,0.842359073662293,0.999690621664146
"TMCO6",166.586042576326,0.0605348217324669,0.194104595597345,0.311867019666251,0.755141587804699,0.999690621664146
"CNN1",12.7793835368603,0.307474180784707,1.38753542007516,0.221597356244824,0.824627340743037,0.999690621664146
"AC136297.1",36.7936241211545,-0.591418326575428,0.181611984234985,-3.25649394265855,0.00112797337210414,0.0998536869680918
"C19orf81",28.2182759464916,0.0672500639198681,0.909407283483959,0.0739493350682563,0.941050699572938,0.999690621664146
"SERINC2",929.701091797432,-0.0510154727471033,0.450071544954027,-0.113349695885161,0.909753319459133,0.999690621664146
"RS1",1.18136764185638,1.14699399393568,1.56397571555637,0.733383506231517,0.463324556112322,NA
"EVX2",0.374878205586251,-0.631338344898766,2.6325502009951,-0.239820059142698,0.810469755747886,NA
"MYH7B",38.6772436190848,0.10051470953305,0.308560211499755,0.325753955911874,0.744610517914445,0.999690621664146
"ADAM20",0.5426391909641,-0.655845896646249,1.3122544876727,-0.499785600131115,0.617226051062648,NA
"TRRAP",1724.63909465894,0.386268503193696,0.132562272563124,2.91386452363179,0.00356984790425756,0.191303254079996
"TMPO",3692.52487654521,0.45032263728817,0.215692554828153,2.0877987079663,0.0368159961761881,0.541692109027605
"PDDC1",926.500014107872,-0.415982519694965,0.268106671276163,-1.55155601953106,0.1207684934711,0.815798301385933
"LARP4B",1446.91712973902,0.0272468402561121,0.139953092744918,0.194685517280943,0.845639150503497,0.999690621664146
"ANAPC4",302.150893034132,-0.0241710907312891,0.212615509808424,-0.113684513199758,0.909487889597869,0.999690621664146
"ATAT1",203.907729091171,-0.0200315025192278,0.563640483096095,-0.0355395027858789,0.971649547590185,0.999690621664146
"MRPS30",510.50766218318,0.0110618453986763,0.189678678879478,0.0583188656944673,0.953494640438116,0.999690621664146
"KAT2B",230.102469304174,-0.0851100524969883,0.444029122820516,-0.191676734977114,0.847995430863875,0.999690621664146
"DYNLRB1",1484.87627848587,0.135346987044133,0.134228933542289,1.00832945231955,0.313296328318551,0.971845126848414
"MAGEA1",3.32076325208725,0.296859669247103,1.83275600377968,0.161974462849878,0.871325963985853,0.999690621664146
"BHLHB9",68.0927606216264,0.0900087131240066,0.243100387274714,0.370253269166096,0.711193789238273,0.999690621664146
"RICTOR",395.395764075905,0.136515098476642,0.126416823706875,1.07988078226979,0.280195272084756,0.961709366886229
"FNDC9",0.490838672706946,0.014780512333688,1.45713053134576,0.010143574659737,0.991906737176693,NA
"HOXD10",12.5567442825409,-0.109902437825882,1.23099885573599,-0.0892790739112212,0.92886012424884,0.999690621664146
"SRRD",363.882637295909,-0.13321806651894,0.165867495053736,-0.803159573102502,0.42188250855243,0.998325140767596
"RGPD6",2.06846018936031,1.48733052209663,0.69486277444548,2.14046654504347,0.0323170816733354,0.516078642763968
"SAYSD1",155.190262478762,0.176099755496613,0.19970415368177,0.881803168587217,0.377883257870371,0.990321138511115
"IAPP",0.0541023382008792,0.151885220429303,3.30920503854024,0.0458977968002559,0.96339171022707,NA
"CYP7A1",0.136656676453275,-0.314206585892057,3.30920503854024,-0.0949492649239591,0.924355125494847,NA
"ERN2",248.66120146471,-1.84187725900889,0.819056761940122,-2.24877852744416,0.0245265901654136,0.461815831730461
"DYNC1I1",5.80349157374395,0.609881061358423,0.486611712884868,1.25332178656932,0.210088622765879,0.918744325558237
"ZNF382",73.4132900981677,0.804972554809622,0.57799387863158,1.39270083052682,0.163710277366855,0.877594437687892
"KRT71",0.10405390468077,0.373835873030237,3.30920503854024,0.112968482966877,0.910055542173777,NA
"REM1",0.958041262699621,2.16472447277873,2.39999464639832,0.901970542320725,0.367072516227107,NA
"SNRPD1",829.969455440512,0.271291792071777,0.1396566363338,1.94256283978764,0.0520690004359082,0.62067391895504
"GATS",127.497142201427,0.173596914203261,0.309874522109016,0.560216803310434,0.575331566963907,0.999690621664146
"TMEM51",268.963482630383,0.067818588849468,0.203818063518914,0.332740816385858,0.739329936419906,0.999690621664146
"PAPLN",53.0889103132143,-0.24327402421412,0.626377869272259,-0.388382214870971,0.697733203771785,0.999690621664146
"COL4A3",29.2841890842691,-0.26581668037165,0.669795051726843,-0.39686271149112,0.691468702841751,0.999690621664146
"ARHGAP29",2038.77141160357,-0.101718279185495,0.529995721568863,-0.191922830781339,0.847802653498696,0.999690621664146
"MAGEC1",87.7495867979501,10.0211005026839,2.2212174155274,4.51153517554453,6.43601072946005e-06,0.00355600689372891
"KIAA0391",417.63005095621,-0.128516324065821,0.175364902609938,-0.73285088494405,0.463649381858259,0.999690621664146
"ETAA1",206.148993698471,0.19025643225894,0.519275508331791,0.36638822591528,0.714075404221877,0.999690621664146
"KLHL29",256.650431491032,0.460666680340191,0.369268487620139,1.24751148766875,0.212210010725268,0.921306207054792
"SPAG11A",0.146365385819597,0.196277633019785,3.30920503854024,0.0593126236464234,0.952703106601541,NA
"LMTK3",157.245821075209,-0.306692159174749,0.545983021168728,-0.561724719054901,0.574303589874072,0.999690621664146
"NME7",374.026490298359,-0.347101642157123,0.155867475852084,-2.2269023108228,0.0259538033779224,0.469713372864996
"FRZB",38.8049199784049,0.0318609526400936,0.894280467619596,0.035627472357639,0.971579402449488,0.999690621664146
"SSH2",574.803190273948,0.00109420051993215,0.214263390162636,0.00510680111568103,0.995925379945335,0.999690621664146
"PHOSPHO1",9.19063827178167,0.879709510731909,0.79242737059131,1.11014528697497,0.266936425004564,0.951155646060378
"C4orf19",58.3490921389958,-0.339635347963027,0.365308532295049,-0.92972191432067,0.352515085053953,0.983686445994167
"THOC6",481.083626614217,0.169531753977473,0.165504097230483,1.02433569207282,0.305676745035256,0.970582681240888
"ALKBH4",142.910137933663,0.0719392658806251,0.153139114016906,0.469764150997263,0.638523529376476,0.999690621664146
"CHSY3",80.3936427331353,-0.0235345522755225,0.756824737194703,-0.0310964363595688,0.975192631669842,0.999690621664146
"PEMT",180.369222240571,-0.0341118566717692,0.291718549568974,-0.116934136420776,0.9069122467551,0.999690621664146
"CA10",3.96098738197039,-0.665441045826976,1.63989039204777,-0.405783855466112,0.684901422057868,0.999690621664146
"C10orf115",0.279145191316405,-0.558346281366269,2.61773442835161,-0.213293707459033,0.831097881353728,NA
"C19orf10",1188.46820542406,0.0567359338184967,0.188900234286506,0.300348668347574,0.763911213817746,0.999690621664146
"ZNF236",236.797985266807,0.248682256754196,0.157984880789622,1.57408896035659,0.115466884420633,0.805237877784498
"S100B",1.01804474298027,-1.25760728478697,1.58018814417495,-0.795859207919573,0.4261138733381,NA
"NLN",1049.61429980521,-0.197312700196982,0.272392032747235,-0.724370306308032,0.46883842453264,0.999690621664146
"CX3CL1",566.570121193423,-0.366424592177707,0.784036201688579,-0.467356725861049,0.640244677849358,0.999690621664146
"MYRIP",13.6752628150092,-0.134151469547666,1.01732165226992,-0.131867309860494,0.895089245735685,0.999690621664146
"PPM1L",139.847725020282,-0.217075331174418,0.398725655605978,-0.544422783240546,0.586150571197953,0.999690621664146
"PLAU",774.569427799027,-0.401958684102655,0.477926857595973,-0.841046444061658,0.400321916191094,0.996247910331256
"RRP15",536.281211954157,-0.094246495907198,0.142436525354058,-0.661673651985872,0.508180394132142,0.999690621664146
"PSMB9",136.856710557743,-0.0439258355986329,0.598822158554208,-0.0733537244257746,0.941524640898307,0.999690621664146
"AKAP2",0.210703497831424,-0.380784996575619,2.20912693296742,-0.172368998310173,0.863147443136198,NA
"IDS",1292.19071249465,-0.0262300657452405,0.358617127389418,-0.0731422560215803,0.941692916245584,0.999690621664146
"CTD-3148I10.1",4.68345388504746,0.428880452386884,0.779070341260393,0.550502861773732,0.581974514572488,0.999690621664146
"RNF38",410.865039331354,0.0723172503259184,0.119718215928058,0.604062211964267,0.545802281552754,0.999690621664146
"MCCD1",7.48186880483021,-0.0165900435988292,0.297380597108385,-0.055787242880485,0.955511297823833,0.999690621664146
"NSF",912.321965331199,-0.252954602950375,0.251218541127265,-1.00691056406633,0.313977754911822,0.971845126848414
"NET1",1121.87733626121,-0.169378879715144,0.214833771910926,-0.788418311555648,0.430452063298256,0.999690621664146
"LRRC49",101.933742837374,0.260638534092362,0.299412845521228,0.870498837946094,0.38402785398352,0.9905994722851
"ANXA6",1346.0089674291,0.415538730897232,0.45417462638325,0.914931629286101,0.360227524193333,0.986199714248262
"MSH5",297.961198039291,-0.202779230701364,0.24509555708107,-0.827347639901491,0.408040048905954,0.998325140767596
"C19orf69",0.274765030268572,-0.158838060786792,3.18355843174819,-0.0498932449936435,0.960207460315304,NA
"FANCL",316.868362604564,0.0323984774859,0.17342595631772,0.186814466379792,0.85180610406771,0.999690621664146
"LGALS3",541.004484772449,-0.132124951163976,0.546854326230587,-0.241609044358668,0.809083113307387,0.999690621664146
"PCSK4",58.4628445703629,0.698730861432978,0.458535923840177,1.52383014089976,0.127551148137684,0.829289450110457
"KIAA1257",15.1992107005584,0.143300825261977,0.773164891449203,0.1853431613965,0.852959886536622,0.999690621664146
"FAM133B",242.341444542022,-0.192972053436784,0.172232930572847,-1.12041322640774,0.262537711236732,0.949366225941357
"BDNF",191.166636716152,-0.22206364372973,0.693755708196698,-0.320089105006353,0.748900784481563,0.999690621664146
"S1PR3",130.228724311052,0.328433866228601,0.564492402883779,0.581821587944773,0.560686861323981,0.999690621664146
"SNTA1",232.169665801011,0.762488574252711,0.327568344546959,2.32772362453785,0.0199267838530413,0.426854087803851
"MEA1",619.647359324081,0.2462334008745,0.140536681094549,1.75209346739048,0.0797577373855079,0.722010297247454
"RAB3IP",502.893976490409,0.150765498414604,0.354024517238074,0.425861744239644,0.670208592301791,0.999690621664146
"SMIM17",2.30977106047691,0.300680161698771,0.53726028478287,0.559654547739907,0.575715090563495,0.999690621664146
"SORCS1",3.08877479259327,0.995660706741517,0.849316762506558,1.17230784872662,0.24107348158535,0.934804681695772
"Z97053.1",0.148064590158309,0.196277633019785,3.30920503854024,0.0593126236464234,0.952703106601541,NA
"CEACAM7",46.2601534568704,-0.38611105189169,1.54971773604069,-0.249149275969538,0.80324531423826,0.999690621664146
"PRKAA2",298.082004528559,-0.175781892485061,0.328853412781732,-0.534529628256378,0.592975156448678,0.999690621664146
"IFI16",204.069054101651,-0.0164450985609727,0.816488620966697,-0.0201412464775102,0.983930696879471,0.999690621664146
"ARL16",339.722196046056,-0.118348799281638,0.14566897458188,-0.812450280654063,0.416533304843298,0.998325140767596
"KDELR3",297.340693611842,-0.356852571180654,0.228535889305632,-1.5614727833991,0.118412240622387,0.812443609324095
"UROD",539.915034266394,0.103824535573062,0.219152151327945,0.473755493359022,0.635674275756568,0.999690621664146
"TTI2",313.814898919002,0.0465718231090711,0.192820097743866,0.241529921693822,0.809144428650515,0.999690621664146
"MYOD1",3.15412967729214,1.5209277855097,1.7232294638931,0.882603168862744,0.377450715841572,0.989904127910558
"NUFIP2",2091.89234758598,-0.120677182549032,0.121311713404838,-0.994769418071868,0.319848423304291,0.971845126848414
"ZSWIM4",202.663615543996,0.397777977146614,0.385276342756508,1.03244848697603,0.301862067661025,0.969674400587932
"PADI2",154.972962570329,-0.36296127193946,0.734930117410128,-0.493871816300745,0.621396709974531,0.999690621664146
"DDIT3",191.062522883868,-0.356643130444262,0.213216374709638,-1.6726817109143,0.0943899715266865,0.764616033251819
"HTR3A",5.78979695323515,0.67009242207784,1.69748317933435,0.394756443089238,0.693022642983853,0.999690621664146
"TOP3A",461.049075323427,0.609492950464716,0.235724640918474,2.58561407958835,0.00972056994984201,0.312271037061296
"AC114546.1",278.288556039223,-0.466951467544455,0.193935150654211,-2.40777118520941,0.0160502369777209,0.384989441757518
"ATP13A3",2073.11144499787,0.0378634382223925,0.154206840445986,0.245536696769654,0.806040897701806,0.999690621664146
"C11orf45",34.6772531334054,0.0394061703924893,0.695010554092931,0.0566986647331117,0.954785237695016,0.999690621664146
"NDUFAF7",195.172664149618,-0.285644991096405,0.191150987395162,-1.49434222124052,0.135086194979119,0.842489870114968
"CCL2",3.38576730751975,-0.226333549304415,0.615689177251995,-0.367610082598186,0.713163995675479,0.999690621664146
"GPATCH3",222.100090595991,0.169341730444137,0.136481968944333,1.24076265717713,0.214693440029521,0.923208135076108
"SPDYE4",0.129588668664037,0.595786525631167,3.30920503854024,0.180039169133497,0.857121818070479,NA
"GLRB",89.9815266401064,-0.0522923653136997,0.398523050860057,-0.131215409499769,0.895604906334368,0.999690621664146
"RNH1",1738.1550466806,-0.144198284408151,0.166640148391309,-0.865327388388665,0.386859122398035,0.99144446904228
"ABCC8",13.0913398526148,-0.161934404980792,1.2187148675476,-0.132873085651815,0.894293752674078,0.999690621664146
"FAM83E",186.318366339289,-0.7722583821918,0.917088711763768,-0.842075987072803,0.39974542140306,0.996247910331256
"CCDC158",6.02888890378226,-0.603077115017861,0.971144240042319,-0.62099643920205,0.534601966041524,0.999690621664146
"DAB1",6.0521053109379,-0.532508286513931,1.19646193277124,-0.445069142551437,0.656269787709224,0.999690621664146
"PRICKLE1",361.953323432279,0.30164452072442,0.667296599514982,0.452039649151018,0.651240419296444,0.999690621664146
"SERPINB6",782.650198036362,0.424776965664221,0.414290201816678,1.02531260406729,0.305215710500543,0.970582681240888
"EME2",154.641514733083,-0.653384111379174,0.251451414903449,-2.59845072508364,0.00936454841818257,0.307976266671826
"RLF",532.222032863631,0.185804203520835,0.1824811666072,1.01821030068702,0.30857802527663,0.971845126848414
"PUS1",573.256852596598,-0.125133276558423,0.160319276540798,-0.78052545681604,0.435081649391302,0.999690621664146
"ANAPC1",1491.67080764864,0.194759271322874,0.159925454223645,1.21781283828975,0.2232951044835,0.926348824671238
"SMARCA1",961.566780619625,0.0867547997917299,0.317045387379922,0.273635268781784,0.784364927496197,0.999690621664146
"HMCN1",20.5808922194556,1.02840281687411,0.867524975744989,1.18544462191531,0.235841697883057,0.931679370113466
"EZH2",713.29008765644,0.887818974479404,0.216597413316946,4.09893618249385,4.15053447932631e-05,0.0125479271626878
"GOLGA6B",0.392695598518717,-0.109683183847741,1.36000722825045,-0.0806489712476307,0.935721119592702,NA
"GDF10",1.04554546495158,1.98301563793852,1.26013787482339,1.57364973909418,0.115568447451036,NA
"TDRD7",198.070345538798,0.184256226108175,0.366341496654323,0.502963021636715,0.614990270855304,0.999690621664146
"MUC15",3.03674041457153,-0.726899056199467,0.795019779102228,-0.914315687869192,0.360550989635352,0.986199714248262
"AC002365.1",0.291797441292999,-0.82647625163445,1.87589277257877,-0.440577555239632,0.659518854693189,NA
"WFDC6",2.19274820502621,2.06745160509818,1.3603252363776,1.51982154694386,0.128555832197967,0.831216779923024
"PPP2R1A",4349.70991121724,-0.20843273768198,0.159831301366092,-1.30407958829395,0.192206447607,0.899838670483862
"CDK17",363.833630689601,-0.249930797580793,0.184691907888674,-1.35323090457998,0.17598187510651,0.88784368377952
"CDC14A",111.093782209181,0.215223269515248,0.176054435289156,1.22248138288457,0.22152563994773,0.925044592392325
"CD83",118.939814071114,0.714915587002928,0.389621352300652,1.83489837705625,0.0665207481993587,0.677598187157231
"SPATA4",1.26102052425275,1.01493061704504,1.03570078116964,0.979945786947129,0.327112879958186,NA
"CCNG2",532.149759671008,-0.0102905107544225,0.306559813730314,-0.0335677094437277,0.973221871880564,0.999690621664146
"GNMT",9.19584988162666,0.216276833029993,0.417835280024097,0.517612665492297,0.604728543159112,0.999690621664146
"CCL5",7.9602288733007,-0.184875038631402,0.686064571460192,-0.26947177615938,0.787566658541747,0.999690621664146
"ALPK2",40.262032134849,2.05097054106418,0.844181334781568,2.42953789258426,0.0151180845099311,0.378490841132969
"C11orf72",2.10135974699216,-0.482457068288586,0.5755143028555,-0.838305956767371,0.401858891259541,0.99705559223469
"CDC42EP4",1065.01462229613,0.116581594338211,0.293454783698856,0.397272768461146,0.691166326215336,0.999690621664146
"MMP14",909.77443951998,-0.226351259243712,0.780023319811184,-0.290185246382767,0.771674522528518,0.999690621664146
"PPBP",3.04783856034592,0.858501096807874,1.42110912586988,0.604106385061999,0.545772914726381,0.999690621664146
"C16orf52",130.252258529757,-0.332902494519594,0.105057576968191,-3.16876235038611,0.00153089515016553,0.122728834393723
"SYDE2",72.2393133638314,-0.0207099972242336,0.370853706914344,-0.0558441154506703,0.955465990707819,0.999690621664146
"ZIM2",0.863143232678583,-1.16510930456374,1.86530054444368,-0.624622829835301,0.532218632324001,NA
"DDX42",2354.511681134,0.00529609197278479,0.073016045078093,0.072533262615367,0.942177535433423,0.999690621664146
"ZNF556",9.03198235209317,-0.238207092784456,0.874836203303521,-0.272287648687775,0.785400852490344,0.999690621664146
"RNF135",164.474419103614,0.0784947519903528,0.247944642561928,0.316581762684175,0.751560975788277,0.999690621664146
"C6orf222",1.09481756433313,0.870517183048432,1.53446882294509,0.567308484885121,0.570504613352478,NA
"MLF1IP",326.743240929312,0.856263051680784,0.295780446522628,2.89492784850225,0.00379245692044863,0.195390794972181
"ALDH1A3",101.276435438901,0.55465165436265,0.695962490510251,0.796956246817272,0.425476442416552,0.998988830674304
"PIGB",129.17902653915,-0.173335677374735,0.265627109229366,-0.65255266255622,0.514044711680723,0.999690621664146
"PTPN20B",4.42819388688531,-0.532785181991432,1.27348008622634,-0.418369464708486,0.675677008481947,0.999690621664146
"MSX1",1119.0576061999,-0.936550700423678,0.687246238746268,-1.36275856835857,0.172958612650435,0.88784368377952
"UBB",4120.29874157673,0.456730003392392,0.924521092733448,0.494017937483741,0.621293511489405,0.999690621664146
"CD274",18.9416786357189,-0.338744409839287,0.858191463015827,-0.394718922801776,0.693050336034812,0.999690621664146
"ATP10A",76.2759816768697,-0.0951971987354535,0.846358657048914,-0.112478554975012,0.910443972481861,0.999690621664146
"TMEM242",171.520967144169,-0.0357832095033607,0.281796416772416,-0.12698248584282,0.898954260598392,0.999690621664146
"BEND7",171.887988874306,0.00365477672572569,0.424034666545013,0.0086190517287287,0.99312307684253,0.999690621664146
"APOM",314.767352098461,0.501128959714422,0.157478915172341,3.18219717964148,0.00146162272626126,0.120210398632704
"JHDM1D",176.355513754087,0.108523665074587,0.381118267662309,0.284750625416739,0.775835201977496,0.999690621664146
"IRX4",1.10385488898741,-0.3318156069036,1.77803417584803,-0.186619363908088,0.851959083266891,NA
"PAFAH1B1",1559.47259397031,0.117523321991336,0.153280858823466,0.766718838173316,0.443248700756759,0.999690621664146
"C1orf21",109.806948213828,0.611020654018259,0.427472128986992,1.42938126858992,0.152894679191958,0.862753248740474
"CLIP4",312.88108476762,-0.287185024859005,0.3434531475211,-0.836169436593565,0.403059589828989,0.997709032495595
"KIAA1377",55.5773234711577,-0.337586508944194,0.207935102903406,-1.62351860859691,0.104478588694511,0.785623353379701
"TMEM163",15.0077061243495,0.373503412398031,0.811237391014223,0.460411978707084,0.645220538211181,0.999690621664146
"RAB3GAP2",800.150129621052,-0.0455181646825848,0.076587440990734,-0.594329358622804,0.552291846071119,0.999690621664146
"CT45A2",0.327158145516045,1.35778745359312,3.30790446558016,0.410467553619321,0.681463000241626,NA
"TLCD2",20.7597413448912,0.450567994481747,0.404167078556985,1.11480627291671,0.264933447785545,0.949916120519121
"IER3IP1",563.296397350177,0.0591970253924089,0.170476592443001,0.347244302247544,0.728407790645629,0.999690621664146
"TSPAN14",2229.3132758087,-0.0643620339391976,0.214768986816315,-0.299680297855316,0.764421028317865,0.999690621664146
"GNL2",1225.17475186476,0.118034633289626,0.145238864998671,0.812693167842547,0.41639399934741,0.998325140767596
"NTNG1",76.2953226757266,0.673551049461888,0.858209931858837,0.784832503631148,0.4325517801189,0.999690621664146
"GPR161",125.958016153887,0.809743558549425,0.434772112078786,1.86245514846336,0.0625389618813718,0.666264485522088
"NARF",571.319946786243,0.284287156958647,0.176091056518017,1.61443268374938,0.106433607178371,0.79099521698471
"MRC1L1",0.248231110154914,-1.50729722839565,3.1912268273077,-0.472325318744984,0.636694601071707,NA
"B4GALT4",610.231227777318,-0.115044446331745,0.308442601029686,-0.372984944192818,0.70915964952723,0.999690621664146
"SLC6A12",195.005261756109,-1.04559315165877,0.554647492887021,-1.88514897311859,0.0594097277278659,0.65484448577198
"TMEM44",121.574606719795,0.0275850408696214,0.277237450559101,0.099499691740748,0.920741532641658,0.999690621664146
"YIF1B",814.789997159233,0.516011558491806,0.378157747249543,1.36454049201667,0.172397519179208,0.88784368377952
"POLL",349.42239566717,-0.138072294525001,0.15484839744321,-0.891661113739578,0.372574602477861,0.988444714641557
"RNPEP",1399.35602994758,-0.172516358706378,0.13323581814247,-1.29481967470568,0.195382443187693,0.900636618871235
"ACSM5",0.42270366108442,-0.53844999122219,1.94947350186243,-0.276202775112245,0.782392325882564,NA
"CRYBB1",0.200788098735353,-2.02850708793421,3.23164383020226,-0.627701316889013,0.53019962251793,NA
"TNF",24.6215603995924,0.0598496943902571,0.70127547845384,0.085344056977741,0.931987866871442,0.999690621664146
"PRR15L",107.380433751008,-0.585986125839006,0.786304837797141,-0.745240392365721,0.456126408482144,0.999690621664146
"CXCR4",237.50177442439,-0.443993601996804,0.637900622484676,-0.696023152113274,0.486414330763024,0.999690621664146
"LRRC14",768.22641420948,0.00824060270781923,0.134813771264583,0.0611258229075602,0.951259003892578,0.999690621664146
"DCC",9.80095046454473,0.12396227214821,1.01347535173774,0.122314047337865,0.902650307363907,0.999690621664146
"SLC52A3",90.1371316573619,-0.025426196188642,0.801625605395902,-0.031718293449577,0.974696706163071,0.999690621664146
"C5orf63",58.7034592200274,-0.293158293631084,0.433132562368163,-0.676832727671717,0.498512090649559,0.999690621664146
"HSP90AB1",28437.1548961917,0.128325364986317,0.131829846035828,0.973416633980151,0.330346275035792,0.97679920848734
"XK",67.213952115438,0.978919287406671,0.417990373270649,2.3419661073697,0.0191824568022129,0.419318561175795
"PROM1",712.852392886398,-0.421220412453904,0.724366161018979,-0.581502056724137,0.560902132473261,0.999690621664146
"GNG13",36.9785490447469,0.133490385299414,0.369661696971596,0.361115004321564,0.718013477181712,0.999690621664146
"FBXO9",699.118496526755,-0.184203391187749,0.214128677056351,-0.860246248751041,0.389653315578956,0.992649447013974
"ANKS1A",887.540699544246,-0.0728359989638564,0.130637923933581,-0.557541001653455,0.577157853424637,0.999690621664146
"C15ORF31",0.495658742404359,0.334125176025881,1.6069915407279,0.207919685672108,0.835291678112858,NA
"CSNK1A1L",0.174115370075828,-1.00224957398888,2.22359157944465,-0.450734560813185,0.65218087019622,NA
"ANXA7",1197.2402122291,-0.0509810573733531,0.135691179163486,-0.375713865025295,0.707129629063277,0.999690621664146
"STK40",1214.45619060936,-0.00764721935494199,0.33002374852758,-0.0231717244260769,0.981513293188981,0.999690621664146
"C1orf110",0.179735261974187,-0.491762449053784,2.68008240521988,-0.183487809216612,0.854415283230958,NA
"PRPF6",1736.76184828537,0.0281481226061951,0.125257978956971,0.224721194135383,0.822196175736656,0.999690621664146
"COMMD9",250.689517893267,-0.253465203431025,0.259143586644851,-0.978087888311865,0.328030857585545,0.976446464317478
"S1PR4",0.757443111842542,-1.60816275552929,0.886178933257785,-1.81471562364649,0.0695676228021626,NA
"ZRSR2",175.978552177236,0.0246908104624762,0.248855426173315,0.0992174888132853,0.920965589307511,0.999690621664146
"KHK",107.699545023803,0.838218221372187,0.426142234130564,1.96699166202655,0.0491841720393712,0.606213837374496
"AC007952.6",0.120086394399844,-0.0256730195811449,3.30920503854024,-0.00775806252019663,0.993810023786688,NA
"C11orf88",1.87841095240628,-0.115932612247718,1.19846080513616,-0.0967345880239662,0.922937171355797,0.999690621664146
"ASB14",116.762245550066,0.240856431879919,0.212536709230116,1.13324626485649,0.257110850493227,0.946231343219747
"F8A2",0.293818388833205,0.351659160368802,1.66019344167891,0.211818184279284,0.832248881400888,NA
"ATF7IP2",96.367787320865,-0.187703690845217,0.481696404274378,-0.38967218600681,0.696778966236753,0.999690621664146
"RARS2",434.969545770691,0.0248737614887537,0.168597520256893,0.147533376830533,0.882711037060416,0.999690621664146
"ZNF613",50.357466239935,0.140814145117278,0.149871857238289,0.939563622631237,0.347441443121953,0.980955616155727
"CLCF1",163.881348092559,-0.289608877475218,0.270017842906725,-1.07255459253209,0.283471007208458,0.961709366886229
"VAT1",1625.98025211143,-0.159243628326738,0.223414923845747,-0.712770774600021,0.475987613022667,0.999690621664146
"SLC12A6",112.563619515428,0.28035058301575,0.234685881888265,1.19457796421357,0.232251962963645,0.929194036313984
"SYNJ2BP",305.889319560002,-0.256147948890229,0.225764218855758,-1.13458168964269,0.256550628609148,0.946190870750122
"ADCY1",92.4817004020858,0.969366729569207,0.793189402558031,1.22211255778633,0.221665064868143,0.925044592392325
"CHMP2B",434.181600998771,-0.0340310041784791,0.133791244355621,-0.254358977991293,0.799218239751485,0.999690621664146
"LMO7",820.50668190898,0.0855378007264493,0.408827997238767,0.209226866320735,0.834271140239777,0.999690621664146
"TGM2",2147.35901450337,0.0214495994296898,0.567102246933931,0.0378231607186502,0.969828677999349,0.999690621664146
"ETV7",8.65155705848476,0.0523424307949499,0.817260923132282,0.0640461685043489,0.948933465092155,0.999690621664146
"COMMD2",606.411961916881,-0.0462882305581315,0.15308178483883,-0.302375822223823,0.762365583703526,0.999690621664146
"PUS3",210.681066459813,-0.445182608251349,0.228968604163973,-1.94429541935163,0.0518598367235109,0.620112062552847
"ADRBK1",1303.84842552395,0.0910815461740615,0.158402430074887,0.575000939890894,0.565290661337042,0.999690621664146
